img_filename,mask_found,img_w,img_h,mask_w,mask_h,size_match,bird_frac,split,y,place,g_orig
001.Black_footed_Albatross/Black_Footed_Albatross_0082_796121.jpg,True,500,375,500,375,True,0.07426133333333333,2,1,0,1
001.Black_footed_Albatross/Black_Footed_Albatross_0079_796122.jpg,True,260,359,260,359,True,0.37230554960359974,0,1,1,0
001.Black_footed_Albatross/Black_Footed_Albatross_0050_796125.jpg,True,500,275,500,275,True,0.10284363636363636,2,1,0,1
001.Black_footed_Albatross/Black_Footed_Albatross_0078_796126.jpg,True,346,500,346,500,True,0.012317919075144509,2,1,0,1
001.Black_footed_Albatross/Black_Footed_Albatross_0036_796127.jpg,True,500,375,500,375,True,0.09484266666666667,0,1,1,0
001.Black_footed_Albatross/Black_Footed_Albatross_0045_796129.jpg,True,500,332,500,332,True,0.04623493975903614,2,1,0,1
001.Black_footed_Albatross/Black_Footed_Albatross_0039_796132.jpg,True,500,500,500,500,True,0.118608,0,1,1,0
001.Black_footed_Albatross/Black_Footed_Albatross_0088_796133.jpg,True,335,400,335,400,True,0.05701492537313433,2,1,0,1
001.Black_footed_Albatross/Black_Footed_Albatross_0068_796135.jpg,True,500,385,500,385,True,0.14075324675324674,0,1,1,0
001.Black_footed_Albatross/Black_Footed_Albatross_0003_796136.jpg,True,500,375,500,375,True,0.092048,2,1,1,0
001.Black_footed_Albatross/Black_Footed_Albatross_0007_796138.jpg,True,500,301,500,301,True,0.06580066445182724,1,1,1,0
001.Black_footed_Albatross/Black_Footed_Albatross_0069_796139.jpg,True,200,200,200,200,True,0.261375,0,1,1,0
001.Black_footed_Albatross/Black_Footed_Albatross_0035_796140.jpg,True,500,333,500,333,True,0.03233033033033033,2,1,0,1
001.Black_footed_Albatross/Black_Footed_Albatross_0063_796141.jpg,True,288,192,288,192,True,0.19057436342592593,0,1,1,0
001.Black_footed_Albatross/Black_Footed_Albatross_0058_796074.jpg,True,500,334,500,334,True,0.08862874251497006,2,1,0,1
001.Black_footed_Albatross/Black_Footed_Albatross_0081_426.jpg,True,500,320,500,320,True,0.1414375,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0002_1027.jpg,True,500,375,500,375,True,0.04078933333333333,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0003_1033.jpg,True,500,375,500,375,True,0.14979733333333334,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0082_524.jpg,True,500,375,500,375,True,0.197872,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0044_784.jpg,True,500,271,500,271,True,0.14064944649446495,0,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,True,332,500,332,500,True,0.4402469879518072,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0050_870.jpg,True,500,333,500,333,True,0.13575975975975976,1,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0071_792.jpg,True,500,333,500,333,True,0.051093093093093095,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0053_543.jpg,True,500,333,500,333,True,0.03974174174174174,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0081_800.jpg,True,500,372,500,372,True,0.0771021505376344,1,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg,True,339,500,339,500,True,0.023392330383480826,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,True,500,375,500,375,True,0.11474133333333333,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0065_809.jpg,True,500,375,500,375,True,0.2732213333333333,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg,True,500,333,500,333,True,0.13716516516516516,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0085_564.jpg,True,500,367,500,367,True,0.14419073569482288,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0005_565.jpg,True,500,333,500,333,True,0.23872672672672673,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg,True,500,314,500,314,True,0.12163057324840765,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,True,500,332,500,332,True,0.340210843373494,1,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0025_571.jpg,True,500,281,500,281,True,0.08958007117437722,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0080_821.jpg,True,500,429,500,429,True,0.15315617715617716,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,True,500,333,500,333,True,0.18833633633633634,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,True,500,333,500,333,True,0.16037237237237237,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,True,500,385,500,385,True,0.12517922077922078,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg,True,500,500,500,500,True,0.124856,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0099_869.jpg,True,500,500,500,500,True,0.137092,1,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg,True,375,500,375,500,True,0.45855466666666667,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg,True,500,478,500,478,True,0.08123849372384938,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0035_876.jpg,True,500,347,500,347,True,0.4783861671469741,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,True,500,375,500,375,True,0.186416,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,True,500,334,500,334,True,0.3595269461077844,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,True,500,333,500,333,True,0.12120720720720721,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg,True,500,306,500,306,True,0.02062745098039216,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg,True,500,333,500,333,True,0.33246846846846845,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg,True,500,375,500,375,True,0.056917333333333334,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg,True,500,334,500,334,True,0.1986946107784431,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg,True,500,340,500,340,True,0.020488235294117647,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg,True,500,375,500,375,True,0.24321066666666666,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0096_673.jpg,True,500,375,500,375,True,0.2739893333333333,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,True,500,333,500,333,True,0.1739099099099099,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg,True,500,312,500,312,True,0.16117948717948719,1,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg,True,500,340,500,340,True,0.20560588235294117,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg,True,500,307,500,307,True,0.03184364820846906,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg,True,500,341,500,341,True,0.060961876832844576,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,True,500,333,500,333,True,0.07162162162162163,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,True,333,500,333,500,True,0.2235915915915916,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg,True,500,333,500,333,True,0.06366966966966967,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg,True,500,333,500,333,True,0.2597117117117117,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,True,500,375,500,375,True,0.20946133333333333,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg,True,500,334,500,334,True,0.03286826347305389,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg,True,333,500,333,500,True,0.5133813813813813,1,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg,True,500,397,500,397,True,0.039486146095717885,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg,True,500,337,500,337,True,0.06177448071216617,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg,True,500,385,500,385,True,0.08627012987012987,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,True,500,333,500,333,True,0.2458798798798799,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg,True,500,334,500,334,True,0.08368862275449102,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg,True,500,335,500,335,True,0.05385074626865672,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,True,500,333,500,333,True,0.11314714714714715,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg,True,500,331,500,331,True,0.0666404833836858,0,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg,True,500,375,500,375,True,0.12312533333333334,2,1,1,0
002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg,True,500,375,500,375,True,0.190976,2,1,0,1
002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg,True,500,375,500,375,True,0.05267733333333333,1,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,True,500,320,500,320,True,0.08536875,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,True,500,357,500,357,True,0.1184201680672269,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg,True,330,500,330,500,True,0.1475090909090909,1,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,True,500,334,500,334,True,0.0675688622754491,1,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,True,375,500,375,500,True,0.29840533333333336,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,True,500,357,500,357,True,0.3299719887955182,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,True,500,335,500,335,True,0.029480597014925374,1,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,True,500,356,500,356,True,0.0433314606741573,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg,True,500,332,500,332,True,0.05053012048192771,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0071_1116.jpg,True,500,392,500,392,True,0.09834183673469388,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0070_796346.jpg,True,480,360,480,360,True,0.10314814814814814,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,True,500,333,500,333,True,0.23831831831831832,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0054_796347.jpg,True,500,379,500,379,True,0.04640633245382586,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0033_1128.jpg,True,500,332,500,332,True,0.13501807228915663,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,True,500,333,500,333,True,0.08027627627627627,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0032_1149.jpg,True,500,375,500,375,True,0.018661333333333332,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0034_1154.jpg,True,400,500,400,500,True,0.04065,1,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg,True,500,333,500,333,True,0.19531531531531532,1,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0024_1161.jpg,True,350,500,350,500,True,0.14685714285714285,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0045_1162.jpg,True,500,500,500,500,True,0.638672,0,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0073_1171.jpg,True,354,500,354,500,True,0.12937853107344632,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0074_1221.jpg,True,500,334,500,334,True,0.10630538922155688,0,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0021_796339.jpg,True,300,284,300,284,True,0.19098591549295774,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg,True,437,376,437,376,True,0.2744473927649837,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0064_796343.jpg,True,500,335,500,335,True,0.1429492537313433,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg,True,500,322,500,322,True,0.07280745341614907,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,True,500,333,500,333,True,0.4105525525525526,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0017_796349.jpg,True,500,302,500,302,True,0.08650993377483444,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0049_796350.jpg,True,225,354,225,354,True,0.17585687382297552,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,True,500,364,500,364,True,0.15222527472527472,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg,True,500,217,500,217,True,0.08801843317972351,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0068_796353.jpg,True,500,333,500,333,True,0.04037237237237237,1,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0057_796354.jpg,True,250,188,250,188,True,0.12006382978723404,1,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,True,500,333,500,333,True,0.07942942942942943,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0029_796357.jpg,True,500,400,500,400,True,0.15045,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,True,500,345,500,345,True,0.07323478260869565,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg,True,450,352,450,352,True,0.11681186868686869,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0058_796360.jpg,True,409,450,409,450,True,0.19295843520782396,1,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,True,500,411,500,411,True,0.3625936739659367,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,True,500,370,500,370,True,0.1574972972972973,1,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,True,500,334,500,334,True,0.0825688622754491,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,True,500,480,500,480,True,0.10393333333333334,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,True,500,484,500,484,True,0.18202479338842975,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg,True,500,333,500,333,True,0.22298498498498498,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,True,500,335,500,335,True,0.2733134328358209,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,True,500,313,500,313,True,0.052159744408945684,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,True,466,282,466,282,True,0.12756064895138952,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,True,391,500,391,500,True,0.12557544757033248,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0067_796376.jpg,True,500,375,500,375,True,0.066224,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0066_796382.jpg,True,500,399,500,399,True,0.10058646616541353,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,True,500,330,500,330,True,0.13364848484848485,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,True,298,320,298,320,True,0.05532718120805369,1,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,True,500,333,500,333,True,0.07413213213213213,2,1,0,1
003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,True,500,334,500,334,True,0.036083832335329344,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,True,500,309,500,309,True,0.1664401294498382,2,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg,True,350,397,350,397,True,0.2012594458438287,0,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg,True,280,420,280,420,True,0.14402210884353742,1,1,1,0
003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,True,320,240,320,240,True,0.09830729166666667,2,1,1,0
004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg,True,500,372,500,372,True,0.09467204301075269,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg,True,500,400,500,400,True,0.187895,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg,True,500,375,500,375,True,0.13652266666666665,1,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0069_1546.jpg,True,500,500,500,500,True,0.117248,1,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg,True,500,357,500,357,True,0.15517086834733892,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0071_1559.jpg,True,333,500,333,500,True,0.22445045045045045,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg,True,500,333,500,333,True,0.026456456456456456,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0017_1561.jpg,True,500,375,500,375,True,0.15854933333333332,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0105_1562.jpg,True,500,371,500,371,True,0.11805390835579514,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0090_1567.jpg,True,500,333,500,333,True,0.10424624624624625,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0019_1585.jpg,True,500,333,500,333,True,0.05562762762762763,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg,True,500,334,500,334,True,0.07305389221556886,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg,True,500,375,500,375,True,0.073888,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg,True,453,500,453,500,True,0.1827505518763797,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg,True,333,500,333,500,True,0.1806066066066066,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg,True,500,375,500,375,True,0.18755733333333333,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0085_1612.jpg,True,500,375,500,375,True,0.039056,1,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0018_1613.jpg,True,500,332,500,332,True,0.12198192771084337,1,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0007_1615.jpg,True,500,333,500,333,True,0.09560960960960961,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,True,500,416,500,416,True,0.16560576923076922,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,True,418,500,418,500,True,0.08255023923444976,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg,True,500,444,500,444,True,0.12175675675675676,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg,True,500,333,500,333,True,0.02697897897897898,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0051_1650.jpg,True,400,500,400,500,True,0.161005,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0015_1653.jpg,True,420,280,420,280,True,0.043741496598639455,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0076_1661.jpg,True,500,344,500,344,True,0.032761627906976745,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg,True,500,478,500,478,True,0.09504602510460251,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0002_1670.jpg,True,500,360,500,360,True,0.18387777777777778,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,True,500,367,500,367,True,0.0693841961852861,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg,True,500,375,500,375,True,0.09608,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0072_1696.jpg,True,479,500,479,500,True,0.04020876826722338,1,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg,True,500,375,500,375,True,0.09289066666666666,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,True,357,500,357,500,True,0.15673949579831933,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg,True,500,337,500,337,True,0.04366765578635015,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0047_1706.jpg,True,500,349,500,349,True,0.1697593123209169,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,True,444,500,444,500,True,0.07816216216216217,2,0,1,1
004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg,True,308,500,308,500,True,0.13944155844155845,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg,True,500,335,500,335,True,0.11423283582089552,1,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,True,500,374,500,374,True,0.05675935828877005,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg,True,500,375,500,375,True,0.19141333333333332,1,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,True,400,500,400,500,True,0.06118,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg,True,500,333,500,333,True,0.08762162162162163,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg,True,500,332,500,332,True,0.017012048192771086,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0056_1493.jpg,True,500,392,500,392,True,0.1181734693877551,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,True,500,375,500,375,True,0.22194666666666665,2,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg,True,500,383,500,383,True,0.12240208877284595,0,0,0,0
004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg,True,500,375,500,375,True,0.08674133333333334,0,0,0,0
